name,value
Marge Simpson,0.10171568627450976
Bart Simpson,0.19730392156862747
Homer Simpson,0.3235294117647059
Lisa Simpson,0.0
Maggie Simpson,0.0
Krusty the Clown,0.0
Ned Flanders,0.031862745098039214
Milhouse Van Houten,0.0
Moe Szyslak,0.0
Ralph Wiggum,0.0
Apu Nahasapeemapetilon,0.0
Kirk Van Houten,0.0
Rainier Wolfcastle,0.0
Manjula Nahasapeemapetilon,0.0
Duff McShark,0.0
Cookie Kwan,0.0
Miss Springfield,0.0
Snowball II,0.0
