name,value
Marge Simpson,0.0
Mr. Burns,0.0
Bart Simpson,0.22222222222222218
Homer Simpson,0.22222222222222218
Lisa Simpson,0.055555555555555546
Maggie Simpson,0.0
Milhouse Van Houten,0.0
Apu Nahasapeemapetilon,0.0
"Waylon Smithers, Jr.",0.0
Sanjay Nahasapeemapetilon,0.0
