name,value
Marge Simpson,0.11002178649237475
Bart Simpson,0.12854030501089325
Homer Simpson,0.28104575163398693
Abe,0.0
Nelson Muntz,0.0
Lisa Simpson,0.2047930283224401
Seymour Skinner,0.0
Krusty the Clown,0.0
Ned Flanders,0.019607843137254898
Patty Bouvier,0.0
Selma Bouvier,0.0
Milhouse Van Houten,0.0
Moe Szyslak,0.0
Barney Gumble,0.0
Ralph Wiggum,0.0
Apu Nahasapeemapetilon,0.014161220043572984
Joe Quimby,0.0
Snake Jailbird,0.0
Jasper Beardly,0.0
